complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_category,resolution_status,bank_response_timestamp,resolution_sla_days,is_sla_violation,severity,channel
CBK0000181,TXN00016182,USR66758,MCH1612,,2026-01-30 00:00:00,237.88,GENERAL_DISPUTE,REJECTED,,,False,LOW,APP
CBK0000182,TXN00013078,USR91108,MCH4931,,,3943.46,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,CRITICAL,APP
CBK0000183,TXN00018275,USR61083,MCH2383,,,894.24,AMOUNT_MISMATCH,REJECTED,,,False,LOW,CALL CENTER
CBK0000184,TXN00001095,USR35485,MCH7351,,,1383.39,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,IVR
CBK0000185,TXN00007154,USR85483,MCH4852,,,2770.88,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,CHATBOT
CBK0000186,TXN00016957,USR98066,MCH1945,,,1444.28,FRAUD_OR_ATO,RESOLVED,2026-05-11 20:04:57,,False,LOW,BRANCH
CBK0000187,TXN00008581,USR85112,MCH9415,2026-02-25 00:00:00,,562.07,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000188,TXN00001256,USR74352,MCH1724,,,,AMOUNT_MISMATCH,RESOLVED,,,False,HIGH,EMAIL
CBK0000189,TXN00016753,USR71099,MCH5189,2026-03-11 00:00:00,,390.5,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000190,TXN00009749,USR32223,MCH5076,,,193.15,AMOUNT_MISMATCH,RESOLVED,,,False,LOW,IVR
CBK0000191,TXN00016165,USR22024,MCH5684,2026-02-10 00:00:00,,4335.54,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,BRANCH
CBK0000192,TXN00001285,USR71300,MCH9402,,,0.42,GENERAL_DISPUTE,OPEN,,,False,LOW,APP
CBK0000193,TXN00011628,USR15884,MCH9002,,,6328.27,GENERAL_DISPUTE,IN_PROGRESS,2026-01-30 11:20:14,,False,CRITICAL,IVR
CBK0000194,TXN00009105,USR80813,MCH3548,,,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,APP
CBK0000195,TXN00014413,USR30474,MCH8961,,,2399.47,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000196,TXN00005107,USR33769,MCH4914,,,0.1,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000197,TXN00003861,USR66175,MCH7332,,2026-01-21 00:00:00,792.03,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0000198,TXN00019042,USR16744,MCH8391,,2026-03-25 15:25:13,1241.09,FRAUD_OR_ATO,CLOSED,2026-04-24 15:25:13,30.0,True,MEDIUM,IVR
CBK0000199,TXN00014454,USR65385,MCH9061,,,752.03,FRAUD_OR_ATO,CLOSED,,,False,LOW,APP
CBK0000200,TXN00015054,USR51506,MCH5954,,,6049.12,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000201,TXN00011466,USR99920,MCH9344,,,0.86,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000202,TXN00003879,USR22628,MCH4977,,,2999.94,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,IVR
CBK0000203,TXN00002521,USR11015,MCH5051,,2026-01-06 00:00:00,0.49,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,CALL CENTER
CBK0000204,TXN00014673,USR21209,MCH8154,,,749.06,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0000205,TXN00009947,USR49302,MCH7335,,2026-02-04 04:39:04,,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,APP
CBK0000206,TXN00019710,USR39190,MCH6651,,2026-01-25 16:01:33,739.61,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-02-01 16:01:33,7.0,False,HIGH,APP
CBK0000207,TXN00007495,USR47962,MCH4241,,2026-02-13 00:00:00,0.15,FRAUD_OR_ATO,OPEN,,,False,LOW,CHATBOT
CBK0000208,TXN00011412,USR90908,MCH1460,,,1142.95,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,IVR
CBK0000209,TXN59223,USR24507,MCH4782,,,0.9,DUPLICATE_PROCESSING,OPEN,,,False,HIGH,APP
CBK0000210,TXN00001539,USR60489,MCH7607,,,2117.07,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000211,TXN00019098,USR76655,MCH2383,,,536.94,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0000212,TXN00010499,USR18345,MCH6823,,,0.46,FRAUD_OR_ATO,OPEN,,,False,LOW,BRANCH
CBK0000213,TXN00019537,USR55133,MCH1458,,2026-02-15 13:11:18,613.06,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,CALL CENTER
CBK0000214,TXN00000769,USR93581,MCH6844,,,509.24,DUPLICATE_PROCESSING,OPEN,,,False,MEDIUM,IVR
CBK0000215,TXN00001291,USR52378,MCH9991,,,1404.87,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0000216,TXN00011136,USR94832,MCH2451,,,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,IVR
CBK0000217,TXN00010428,USR35582,MCH8391,,,2580.03,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000218,TXN00002930,USR27533,MCH9381,,,1968.12,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,IVR
CBK0000219,TXN76688,USR63208,MCH6288,,,355.19,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,BRANCH
CBK0000220,TXN00009971,USR81170,MCH6607,,,0.48,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000221,TXN00004354,USR82244,MCH2757,2026-03-03 18:42:43,2026-03-06 00:00:00,0.14,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000222,TXN00003640,USR39837,MCH5980,,2026-01-09 00:00:00,2301.83,FRAUD_OR_ATO,IN_PROGRESS,2026-01-24 12:53:46,15.0,True,MEDIUM,CALL CENTER
CBK0000223,TXN00005582,USR74418,MCH4130,2026-02-19 15:03:20,,16352.81,FRAUD_OR_ATO,RESOLVED,2026-02-25 03:03:20,,False,HIGH,CALL CENTER
CBK0000224,TXN00019488,USR33856,MCH7833,,,6544.91,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000225,TXN00000007,USR30925,MCH5655,,2026-02-09 00:00:00,2231.72,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000226,TXN00015815,USR35149,MCH8971,,,458.03,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000227,TXN00013273,USR34180,MCH1485,,2026-02-09 08:37:14,465.76,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000228,TXN00001207,USR43461,MCH2457,,,5779.34,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0000229,TXN00011498,USR25152,MCH5516,,,1209.77,FRAUD_OR_ATO,IN_PROGRESS,2026-03-18 16:33:39,,False,LOW,CHATBOT
CBK0000230,TXN00008604,USR33056,MCH2822,2026-02-21 03:47:49,,1527.8,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000231,TXN00017060,USR94815,MCH5980,,,575.09,GENERAL_DISPUTE,CLOSED,,,False,LOW,IVR
CBK0000232,TXN00019245,USR86563,MCH2065,,,2823.84,GENERAL_DISPUTE,RESOLVED,,,False,LOW,EMAIL
CBK0000233,TXN00018991,USR98336,MCH7031,2026-02-17 00:00:00,2026-02-23 00:00:00,5661.32,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,IVR
CBK0000234,TXN00001948,USR69297,MCH8977,,,8296.18,AMOUNT_MISMATCH,RESOLVED,,,False,LOW,IVR
CBK0000235,TXN00006623,USR14727,MCH4226,,,1154.99,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000236,TXN00015982,USR78462,MCH5980,,,3445.69,GENERAL_DISPUTE,OPEN,,,False,LOW,IVR
CBK0000237,TXN00009246,USR24926,MCH2943,,,1644.04,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000238,TXN00008222,USR40061,MCH2274,,,4360.22,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,APP
CBK0000239,TXN00005752,USR34028,MCH3100,2026-01-06 00:00:00,,1800.88,FRAUD_OR_ATO,REJECTED,,,False,LOW,BRANCH
CBK0000240,TXN00014390,USR75856,MCH4429,2026-01-12 00:00:00,,793.04,AMOUNT_MISMATCH,OPEN,,,False,LOW,CHATBOT
CBK0000241,TXN00009866,USR33877,MCH1509,,,6769.33,AMOUNT_MISMATCH,RESOLVED,2026-03-11 23:02:56,,False,MEDIUM,IVR
CBK0000242,UNKNOWN_TXN,USR53192,MCH9729,,,1995.28,DUPLICATE_PROCESSING,RESOLVED,,,False,MEDIUM,APP
CBK0000243,TXN00006922,USR46902,MCH2461,2026-02-13 00:00:00,,1272.25,GENERAL_DISPUTE,CLOSED,,,False,LOW,APP
CBK0000244,TXN00005487,USR31599,MCH6810,,2026-03-01 00:00:00,,DUPLICATE_PROCESSING,CLOSED,,,False,HIGH,BRANCH
CBK0000245,TXN00010561,USR45218,MCH8515,,2026-02-06 00:00:00,865.55,AMOUNT_MISMATCH,RESOLVED,,,False,LOW,CHATBOT
CBK0000246,TXN00019885,USR90720,MCH8625,2026-02-22 05:29:58,2026-02-23 00:00:00,2738.74,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000247,TXN00019340,USR75302,MCH7286,,,0.15,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,CALL CENTER
CBK0000248,TXN00002141,USR12530,MCH6850,,2026-03-19 23:03:08,816.65,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,APP
CBK0000249,TXN00011669,USR26768,MCH8390,,,19475.24,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000250,TXN00002574,USR73010,MCH1320,,,0.66,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-03-07 09:11:33,,False,LOW,IVR
CBK0000251,TXN00012937,USR77066,MCH5347,2026-03-17 00:00:00,,2574.17,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0000252,TXN00019048,USR59747,MCH4772,,,1913.71,DUPLICATE_PROCESSING,CLOSED,,,False,HIGH,APP
CBK0000253,TXN00009329,USR58076,MCH4388,,,648.33,DUPLICATE_PROCESSING,CLOSED,,,False,CRITICAL,APP
CBK0000254,TXN00005010,USR40538,MCH5940,,,1290.35,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,APP
CBK0000255,TXN00008054,USR91954,MCH2417,,,472.22,DUPLICATE_PROCESSING,REJECTED,,,False,HIGH,BRANCH
CBK0000256,TXN00001617,USR63778,MCH6614,,,14278.2,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0000257,TXN00015440,USR53356,MCH6943,,,,AMOUNT_MISMATCH,OPEN,,,False,MEDIUM,IVR
CBK0000258,TXN00017642,USR41056,MCH9394,,,1505.96,GENERAL_DISPUTE,RESOLVED,,,False,HIGH,CHATBOT
CBK0000259,TXN00017504,USR24872,MCH9291,,,12647.35,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000260,TXN00006995,USR27185,MCH1715,,2026-03-12 13:45:23,0.79,FRAUD_OR_ATO,RESOLVED,,,False,LOW,CHATBOT
CBK0000261,TXN00003908,USR92765,MCH6368,,,6597.26,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0000262,TXN00000442,USR95504,MCH6810,,,0.33,DUPLICATE_PROCESSING,RESOLVED,,,False,LOW,EMAIL
CBK0000263,TXN00006449,USR71316,MCH6236,2026-01-10 00:00:00,2026-01-26 01:59:16,0.25,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000264,TXN00012389,USR77084,MCH4475,,,1247.52,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000265,TXN00016348,USR10307,MCH4590,,,2797.85,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,2026-02-18 13:58:34,,False,LOW,IVR
CBK0000266,TXN00006755,USR13301,MCH5226,,,0.19,AMOUNT_MISMATCH,CLOSED,2026-02-02 18:44:26,,False,MEDIUM,CALL CENTER
CBK0000267,UNKNOWN_TXN,USR13313,MCH9823,,,1878.56,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000268,TXN00000069,USR16371,MCH5588,,,985.19,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0000269,TXN00016915,USR75856,MCH1213,2026-03-25 00:00:00,2026-03-28 00:00:00,886.36,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,IVR
CBK0000270,TXN00010202,USR15203,MCH5264,,2026-01-25 00:00:00,1328.22,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,BRANCH
CBK0000271,TXN00002677,USR94094,MCH6810,,,12852.7,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0000272,TXN00011208,USR31719,MCH5754,,,729.47,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,IVR
CBK0000273,TXN00002139,USR80361,MCH6712,,,1116.32,GENERAL_DISPUTE,OPEN,,,False,LOW,BRANCH
CBK0000274,TXN00005429,USR12958,MCH5946,,2026-01-18 00:00:00,1860.96,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-02-07 14:33:08,20.0,True,LOW,IVR
CBK0000275,TXN37497,USR31937,MCH9768,,,0.42,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,CRITICAL,CHATBOT
CBK0000276,TXN00000311,USR38155,MCH3734,,2026-02-04 00:00:00,2784.85,DUPLICATE_PROCESSING,REJECTED,,,False,HIGH,EMAIL
CBK0000277,TXN00013423,USR88037,MCH4048,,,498.7,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000278,TXN00018188,USR33934,MCH1639,,,609.57,GENERAL_DISPUTE,IN_PROGRESS,,,False,CRITICAL,BRANCH
CBK0000279,TXN00010238,USR46321,MCH7943,,,581.0,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0000280,TXN00006257,USR14813,MCH5918,,,350.52,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,EMAIL
CBK0000281,TXN00017953,USR13544,MCH2334,,2026-01-06 19:24:02,6427.42,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,APP
CBK0000282,TXN00016877,USR87914,MCH5070,,,3046.01,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,IVR
CBK0000283,TXN00017871,USR39576,MCH3354,2026-01-17 10:50:06,,,FRAUD_OR_ATO,REJECTED,,,False,HIGH,IVR
CBK0000284,TXN32709,USR91199,MCH7235,,,0.42,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,EMAIL
CBK0000285,TXN00009133,USR99694,MCH2606,,,1528.27,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,IVR
CBK0000286,TXN00017361,USR62049,MCH6810,2026-02-01 02:57:51,2026-02-11 00:00:00,1755.45,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000287,TXN00015777,USR40538,MCH2822,,2026-04-11 18:19:42,4982.63,GENERAL_DISPUTE,IN_PROGRESS,2026-05-11 18:19:42,30.0,True,LOW,APP
CBK0000288,TXN55417,USR41398,MCH1803,2026-03-23 00:00:00,,9306.13,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000289,TXN00005764,USR38028,MCH6758,,,513.84,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000290,TXN00000426,USR31371,MCH4811,2026-03-10 00:00:00,2026-04-10 00:00:00,,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,IVR
CBK0000291,TXN00003485,USR79977,MCH3900,,,485.1,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,BRANCH
CBK0000292,UNKNOWN_TXN,USR21921,MCH4375,,,,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,BRANCH
CBK0000293,TXN00016470,USR50092,MCH1879,,,1947.05,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,IVR
CBK0000294,TXN00019876,USR55690,MCH6739,,,2134.32,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,IVR
CBK0000295,TXN00010097,USR30500,MCH3244,,,12885.17,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000296,TXN00003112,USR49629,MCH1546,,,0.5,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000297,TXN00019269,USR53731,MCH9458,,,2732.12,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,IVR
CBK0000298,TXN00003788,USR83977,MCH4437,,,5092.34,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000299,TXN00010454,USR21651,MCH1397,,,2554.86,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,BRANCH
CBK0000300,TXN00002857,USR92485,MCH7388,,,920.19,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000301,TXN00016908,USR68915,MCH4590,,2026-03-26 00:00:00,2938.45,FRAUD_OR_ATO,IN_PROGRESS,2026-03-29 02:20:18,3.0,False,LOW,APP
CBK0000302,TXN00016585,USR38429,MCH2943,2026-03-17 00:00:00,,,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0000303,TXN00015469,USR54853,MCH2556,,2026-02-26 00:00:00,,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000304,TXN00013266,USR84318,MCH5916,,,6391.92,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000305,TXN00002303,USR21074,MCH1320,2026-02-04 00:00:00,,1712.22,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,APP
CBK0000306,TXN00000680,USR62254,MCH5980,,,589.63,FRAUD_OR_ATO,IN_PROGRESS,2026-02-21 12:35:42,,False,HIGH,CHATBOT
CBK0000307,TXN00010177,USR34955,MCH8749,,,690.45,AMOUNT_MISMATCH,OPEN,2026-03-23 16:33:27,,False,HIGH,IVR
CBK0000308,TXN00017336,USR23149,MCH8953,2026-03-23 00:00:00,,3087.13,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,CRITICAL,CALL CENTER
CBK0000309,TXN00008361,USR59660,MCH3485,,2026-02-23 00:00:00,5163.82,GENERAL_DISPUTE,OPEN,,,False,LOW,EMAIL
CBK0000310,TXN00019838,USR34180,MCH6810,2026-02-04 00:00:00,,2926.76,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,BRANCH
CBK0000311,TXN00003364,USR18722,MCH6415,,,2940.2,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,CHATBOT
CBK0000312,TXN00013916,USR29758,MCH5655,,,804.06,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000313,TXN00000248,USR50945,MCH5264,,,1984.03,GENERAL_DISPUTE,CLOSED,,,False,LOW,CHATBOT
CBK0000314,TXN00017581,USR74438,MCH2757,,2026-01-08 21:56:24,1299.7,GENERAL_DISPUTE,CLOSED,,,False,CRITICAL,CHATBOT
CBK0000315,TXN00011615,USR67684,MCH9052,,,,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0000316,TXN00016400,USR40842,MCH3815,,,1616.81,AMOUNT_MISMATCH,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0000317,TXN00005496,USR91453,MCH1988,2026-02-22 00:00:00,,,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,IVR
CBK0000318,TXN00001878,USR10693,MCH5303,2026-03-08 00:00:00,,0.38,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,IVR
CBK0000319,UNKNOWN_TXN,USR75218,MCH7937,,,659.11,AMOUNT_MISMATCH,REJECTED,,,False,LOW,IVR
CBK0000320,TXN00014355,USR27329,MCH4446,,,493.43,DUPLICATE_PROCESSING,IN_PROGRESS,2026-04-02 07:51:22,,False,MEDIUM,CHATBOT
CBK0000321,TXN00011096,USR32450,MCH5659,,2026-02-25 03:51:21,0.82,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,IVR
CBK0000322,TXN00019719,USR68594,MCH8391,2026-03-23 00:00:00,,4373.83,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-04-18 20:20:18,,False,HIGH,BRANCH
CBK0000323,TXN00019162,USR85655,MCH7346,,,2538.07,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,BRANCH
CBK0000324,TXN00014492,USR34540,MCH4590,,,,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,CHATBOT
CBK0000325,TXN00011027,USR51987,MCH6810,,,3285.5,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000326,TXN00017327,USR84200,MCH2753,,,1722.43,GENERAL_DISPUTE,OPEN,2026-02-10 07:35:22,,False,LOW,CALL CENTER
CBK0000327,TXN00011503,USR76772,MCH5900,,,1191.08,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-03-14 02:10:08,,False,HIGH,EMAIL
CBK0000328,TXN00011489,USR62345,MCH8996,,,0.14,FRAUD_OR_ATO,CLOSED,2026-01-27 04:02:03,,False,LOW,CHATBOT
CBK0000329,TXN00014927,USR30489,MCH4948,,,,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,APP
CBK0000330,TXN00002603,USR33908,MCH3923,,,2150.04,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,CHATBOT
CBK0000331,TXN00016055,USR61715,MCH2991,,,509.0,FRAUD_OR_ATO,CLOSED,2026-02-06 14:40:17,,False,HIGH,CALL CENTER
CBK0000332,TXN00005378,USR88270,MCH4590,,,1274.1,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-05-16 14:52:28,,False,MEDIUM,CALL CENTER
CBK0000333,TXN00009429,USR43447,MCH6659,,,1275.75,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,APP
CBK0000334,TXN00015310,USR19151,MCH8434,2026-03-07 11:51:47,,3904.6,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000335,TXN00001134,USR18760,MCH9451,,,1881.35,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,IVR
CBK0000336,TXN00004644,USR14768,MCH8391,,,3662.83,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,IVR
CBK0000337,TXN00013045,USR42531,MCH1288,2026-01-19 00:00:00,,546.9,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,CHATBOT
CBK0000338,TXN00014545,USR52948,MCH4069,,2026-03-06 00:00:00,1623.27,GENERAL_DISPUTE,CLOSED,,,False,CRITICAL,CHATBOT
CBK0000339,TXN00013884,USR60939,MCH3878,,,3072.71,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,IVR
CBK0000340,TXN00006753,USR93690,MCH7199,,,6262.28,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,APP
CBK0000341,TXN00009379,USR68432,MCH6606,,,578.72,DUPLICATE_PROCESSING,CLOSED,2026-03-31 06:08:47,,False,HIGH,IVR
CBK0000342,TXN00004782,USR30157,MCH5825,,,779.81,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,CALL CENTER
CBK0000343,TXN00016878,USR66196,MCH2822,,,2996.76,GENERAL_DISPUTE,CLOSED,2026-02-20 06:11:14,,False,LOW,IVR
CBK0000344,TXN00018344,USR11559,MCH4841,,,0.91,FRAUD_OR_ATO,CLOSED,,,False,HIGH,IVR
CBK0000345,TXN00007052,USR24877,MCH7863,2026-03-07 06:24:54,,,GENERAL_DISPUTE,IN_PROGRESS,2026-03-22 22:24:54,,False,LOW,CHATBOT
CBK0000346,TXN00019000,USR70482,MCH9834,,,595.88,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,IVR
CBK0000347,TXN00015951,USR35882,MCH6839,,2026-03-02 22:57:12,607.62,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0000348,TXN00003338,USR78803,MCH4683,2026-01-26 00:00:00,,,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-02-22 01:18:55,,False,MEDIUM,CHATBOT
CBK0000349,TXN00015766,USR88643,MCH2541,2026-02-12 00:00:00,,2585.25,FRAUD_OR_ATO,REJECTED,,,False,HIGH,IVR
CBK0000350,TXN00005138,USR67243,MCH3024,2026-03-28 00:00:00,,1449.14,DUPLICATE_PROCESSING,OPEN,,,False,MEDIUM,BRANCH
CBK0000351,TXN49383,USR83155,MCH5768,,2026-01-31 19:44:25,614.57,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,CHATBOT
CBK0000352,TXN00014436,USR20197,MCH8920,,2026-02-05 18:21:54,5439.35,FRAUD_OR_ATO,IN_PROGRESS,2026-02-23 18:21:54,18.0,True,HIGH,BRANCH
CBK0000353,TXN00017372,USR56234,MCH7986,,,1275.74,FRAUD_OR_ATO,REJECTED,,,False,HIGH,IVR
CBK0000354,TXN00013742,USR63462,MCH1320,,2026-01-16 00:00:00,3062.43,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000355,TXN00010372,USR64774,MCH3196,,,307.0,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0000356,TXN00001423,USR36629,MCH4418,,,6009.85,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,IVR
CBK0000357,TXN00002320,USR38540,MCH5330,,,911.59,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0000358,TXN00015992,USR12248,MCH1013,,,6937.41,FRAUD_OR_ATO,REJECTED,,,False,HIGH,BRANCH
CBK0000359,TXN00014970,USR35935,MCH3100,,2026-02-20 00:00:00,3336.7,FRAUD_OR_ATO,IN_PROGRESS,2026-03-12 18:19:47,20.0,True,MEDIUM,CHATBOT
CBK0000360,TXN00017688,USR19141,MCH3815,2026-02-08 00:00:00,,433.23,FRAUD_OR_ATO,RESOLVED,2026-03-03 12:52:41,,False,MEDIUM,APP
CBK0000361,TXN00012527,USR24926,MCH7438,,,0.23,DUPLICATE_PROCESSING,CLOSED,,,False,LOW,IVR
